Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
05-03-21,APPGa,Start_Anthony_Rendon,Start_Austin_Hays,Start_Fernando_Tatis_Jr.,Start_Francisco_Mejia,Start_Jake_Cronenworth,Start_Justin_Upton,Start_Matt_Olson,Start_Mitch_Haniger,Start_Tyler_Anderson,Start_Tyler_Glasnow,111.9
05-03-21,APPG,Start_Anthony_Rendon,Start_Austin_Hays,Start_Fernando_Tatis_Jr.,Start_Francisco_Mejia,Start_Jake_Cronenworth,Start_Justin_Upton,Start_Matt_Olson,Start_Mitch_Haniger,Start_Tyler_Anderson,Start_Tyler_Glasnow,111.9
05-03-21,pj_vO,Start_Austin_Meadows,Start_Brandon_Lowe,Start_Francisco_Mejia,Start_J.P._Crawford,Start_Kyle_Seager,Start_Manuel_Margot,Start_Mitch_Haniger,Start_Steven_Matz,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,144.64
05-03-21,pj_vOa,Start_Austin_Meadows,Start_Brandon_Lowe,Start_Francisco_Mejia,Start_J.P._Crawford,Start_Kyle_Seager,Start_Manuel_Margot,Start_Mitch_Haniger,Start_Steven_Matz,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,144.52999999999997
05-03-21,APPGa_1-6,Start_Austin_Hays,Start_Fernando_Tatis_Jr.,Start_Jake_Cronenworth,Start_Justin_Upton,Start_Maikel_Franco,Start_Matt_Olson,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Anderson,Start_Tyler_Glasnow,111.49000000000001
05-03-21,APPG_1-6,Start_Austin_Hays,Start_Fernando_Tatis_Jr.,Start_Jake_Cronenworth,Start_Justin_Upton,Start_Maikel_Franco,Start_Matt_Olson,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Anderson,Start_Tyler_Glasnow,111.49000000000001
05-03-21,pj_vO_1-6,Start_Austin_Meadows,Start_Bo_Bichette,Start_Brandon_Lowe,Start_Erik_Swanson,Start_Kyle_Seager,Start_Manuel_Margot,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,134.07999999999998
05-03-21,pj_vOa_1-6,Start_Austin_Meadows,Start_Bo_Bichette,Start_Brandon_Lowe,Start_Erik_Swanson,Start_Kyle_Seager,Start_Manuel_Margot,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,133.99
05-03-21,APPGa_1-5,Start_Austin_Hays,Start_David_Fletcher,Start_Fernando_Tatis_Jr.,Start_Kyle_Seager,Start_Manuel_Margot,Start_Matt_Olson,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Anderson,Start_Tyler_Glasnow,110.47
05-03-21,APPG_1-5,Start_Austin_Hays,Start_David_Fletcher,Start_Fernando_Tatis_Jr.,Start_Kyle_Seager,Start_Manuel_Margot,Start_Matt_Olson,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Anderson,Start_Tyler_Glasnow,110.47
05-03-21,pj_vO_1-5,Start_Austin_Meadows,Start_Bo_Bichette,Start_David_Fletcher,Start_Kyle_Seager,Start_Manuel_Margot,Start_Matt_Olson,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Anderson,Start_Tyler_Glasnow,128.97
05-03-21,pj_vOa_1-5,Start_Adam_Frazier,Start_Austin_Meadows,Start_Bo_Bichette,Start_Erik_Swanson,Start_Kyle_Seager,Start_Manuel_Margot,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,129.94
05-03-21,APPGa_1-4,Start_Austin_Hays,Start_Bo_Bichette,Start_Cedric_Mullins,Start_David_Fletcher,Start_Maikel_Franco,Start_Matt_Olson,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Anderson,Start_Tyler_Glasnow,110.23000000000002
05-03-21,APPG_1-4,Start_Austin_Hays,Start_Bo_Bichette,Start_Cedric_Mullins,Start_David_Fletcher,Start_Maikel_Franco,Start_Matt_Olson,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Anderson,Start_Tyler_Glasnow,110.23000000000002
05-03-21,pj_vO_1-4,Start_Austin_Meadows,Start_Bo_Bichette,Start_David_Fletcher,Start_Erik_Swanson,Start_Kyle_Seager,Start_Mitch_Haniger,Start_Randy_Arozarena,Start_Sean_Murphy,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,127.59
05-03-21,pj_vOa_1-4,Start_Adam_Frazier,Start_Austin_Meadows,Start_Bo_Bichette,Start_Erik_Swanson,Start_Kyle_Lewis,Start_Kyle_Seager,Start_Mitch_Haniger,Start_Sean_Murphy,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,127.61
05-03-21,APPGa_1-3,Start_Austin_Hays,Start_David_Fletcher,Start_Erik_Swanson,Start_Fernando_Tatis_Jr.,Start_Kyle_Seager,Start_Mitch_Haniger,Start_Ramon_Laureano,Start_Sean_Murphy,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,104.08
05-03-21,APPG_1-3,Start_Austin_Hays,Start_David_Fletcher,Start_Erik_Swanson,Start_Fernando_Tatis_Jr.,Start_Kyle_Seager,Start_Mitch_Haniger,Start_Ramon_Laureano,Start_Sean_Murphy,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,104.08
05-03-21,pj_vO_1-3,Start_Austin_Meadows,Start_Bo_Bichette,Start_David_Fletcher,Start_Erik_Swanson,Start_Kyle_Seager,Start_Mitch_Haniger,Start_Randy_Arozarena,Start_Sean_Murphy,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,127.59
05-03-21,pj_vOa_1-3,Start_Austin_Meadows,Start_Bo_Bichette,Start_David_Fletcher,Start_Erik_Swanson,Start_Kyle_Seager,Start_Mitch_Haniger,Start_Randy_Arozarena,Start_Sean_Murphy,Start_Tyler_Glasnow,Start_Vladimir_Guerrero_Jr.,127.50999999999999
